call_number,author,title,country,city,publisher,year,author_yivo,title_yivo,country_en,city_en,publisher_en,jerusalem,telaviv
,א. ב. ג.,אין אפריקא ראמעלט זיך!,,תל אביב,החיים. דער לעבען,1960,,,,,,1
,"פאפיערניקאוו, יוסף",די זון הינטער מיר,,תל אביב,י. ל. פרץ,1961,,,,,,1
,"פאפיערניקאוו, יוסף",ירושלים. אין יידישן ליד. אנטאלאגיע,,תל אביב,י. ל. פרץ,1973,,,,,,1
,"פאפיערניקאוו, יוסף",מיין אנטאלאגיע,,תל אביב,י. ל. פרץ,1978,,,,,,1
,"פאפיערניקאוו, יוסף",מיין שיר השירים,,תל אביב,ניי לעבן,1953,,,,,,1
,"פאפיערניקאוו, יוסף",פרוכט פון ווינט,,יאהאנעסבורג,יידישער קולטור-פעדעראציע,1952,,,,,,1
,"פאפיערניקאוו, יוסף (רעד)",ירושלים אין יידישן ליד. אנטאלאגיע,,תל אביב,י. ל. פרץ,1973,,,,,,1
,"פאפיערניקאוו, לוי",אין דער נייער היים,,תל אביב,י. ל. פרץ,1960,,,,,,1
,"פאפיערניקאוו, לוי",די משפחה יעלניק. ראמאן,,תל אביב,י. ל. פרץ,1962,,,,,,1
,"פאפיערניקאוו, לוי",דערציילונגען און סקיצן,,תל אביב,אייגנס,1979,,,,,,1
,"פאפיערניקאוו, לוי",פון היינט און אמאל,,תל אביב,י. ל. פרץ,1972,,,,,,1
,"פאקנטרעגער, מ",אויפן שוועל פון טאג,,חיפה,חרמון,1946,,,,,,1
,"פארישעווסקי, מארקוס",דזשונגלס און שטעט,,בוענאס איירעס,ה. ד. נאמבערג,1951,,,,,,1
,"פארישעווסקי, מארקוס",דזשונגלס און שטעט,,בוענאס איירעס,ה. ד. נאמבערג,1951,,,,,,1
,"פארישעווסקי, מארקוס",צווישן ווילדע און ציוויליזירטע,,בוענאס איירעס,,1944,,,,,,1
,"פארסייט, אברהם",אין רויטן גלי,,ניו יארק,ארבעטער פארבאנד,1947,,,,,,1
,"פארסייט, אברהם",בר-כוכבה,,ניו יארק,ארבעטער פארבאנד,1941,,,,,,1
,"פארסייט, אברהם",צום ליכטיקן מארגן,,ניו יארק,ארבעטער פארבאנד,1953,,,,,,1
,"פארעל, אוגוסט",די געשלעכטס-פראגע.,,ניו יארק,מאקס יאנקאוויטש,1918,,,,,,1
,"פארעם, ל",קארמען,,מעקסיקא,דער וועג,1939,,,,,,1
,"פויזניאק, וויליאם",דער שווארצער בוך,,ניו יארק,היברו פאבלישינג קא,1916,,,,,,1
,"פולאווער, משה",געווען איז א געטא,,תל אביב,י. ל. פרץ,1963,,,,,,1
,"פוס-ליפקינד, דברה",די לעצטע טרער,,תל אביב,,1969,,,,,,1
,"פופקא, איטע",מיין ניגון פון ליבשאפט און טרויער,,ניו יארק,בוך קאמיטעט,1951,,,,,,1
,"פופקא, ברוך אהרן",אין שאטן פון קרעמלין,,ניו יארק,אייניקייט,1968,,,,,,1
,"פוקס, ח. ל.",100 יאר יידישע און העברעישע ליטעראטור אין קאנאדע,,מאנטרעאל,ח. ל. פוקס בוך פאנד קאמיטעט,1980,,,,,,1
,"פוקס, חיים לייב",די נייגן די קעפ. לידער,,ניו יארק,ציקא,1969,,,,,,1
,"פוקס, חיים לייב",דער אכטער הימל,,ניו יארק,ציקא,1974,,,,,,1
,"פוקס, חיים לייב",זונפארגאנג,,חיפה,חיפה פארלאג,1962,,,,,,1
,"פוקס, חיים לייב",לאדזש של מעלה,,תל אביב,י. ל. פרץ,1972,,,,,,1
,"פוקס, חיים לייב",שעה פון ליד. לידער,,פאריז,"דזשויט, פראנקרייך",1951,,,,,,1
,"פוקס, טאניא",א וואנדערונג איבער אקופירטע געביטן,,בוענאס איירעס,צענטראל פארבאנד פון פוילישע יידן אין ארגענטינע,1947,,,,,,1
,"פושקאף, פנחס",מיינע איינדריקע פון ארץ ישראל,,ניו יארק,פארפאסער,1928,,,,,,1
,"פיגנער, ווערא",מעמוארן,,ניו יארק,וועקער פארלאג,1925,,,,,,1
,"פיגנער, ווערא",מעמוארן,,ניו יארק,,1925,,,,,,1
,"פיגנער, ווערא",מעמוארן.,,ניו יארק,,1925,,,,,,1
,"פידלער-מלאך, לאטי",שטילע טריט,,לאס אנדזשעלעס,,1955,,,,,,1
,"פייגנבוים, מ. י.",פאדליאשע אין נאצי-קלעם.,,בוענאס איירעס,חברים-קאמיטעט,1953,,,,,,1
,"פייגענבוים, ב",וואשינגטאן,,ניו יארק,היברו פאבלישינג קא,,,,,,,1
,"פייכטוואנגער, ליאן - ראקאווסקי",די יידישע טאכטער פון טאלעדא,,ווארשע,יידיש בוך,1960,,,,,,1
,"פייכטוואנגער, ליאן - ראקאווסקי",די יידישע טאכטער פון טאלעדא,,ווארשע,יידיש בוך,1960,,,,,,1
,"פייכטוואנגער, לעאן",דער פעלשער נעראן,,ווארשע,די יידישע אוניווערסאל ביבליאטעק,1937,,,,,,1
,"פייכטוואנגער, לעאן",דער פעלשער נעראן,,ווארשע,די יידישע אוניווערסאל ביבליאטעק,1937,,,,,,1
,"פיין, יאני",א תליה אונטער די שטערן,,מעקסיקע,,1947,,,,,,1
,"פיין, ירדנה",דאס אינגל פון קאראסקאל,,בר,,1941,,,,,,1
,"פיין, שמואל מנחם הלוי",פון אייביגען קוואל,,דעטראיט,,1933,,,,,,1
,"פיינבערג, ל",די יורשים פון דער ערד. פארטרעטן,,ניו יארק,משה שמואל שקלארסקי פארלאג,1941,,,,,,1
,"פיינבערג, ל",יידיש. פאעמע.,,ניו יארק,שולזאן פארלאג,1950,,,,,,1
,"פיינבערג, לייב",בן-עזאי אין פרדס,,ניו יארק,,1948,,,,,,1
,"פיינבערג, לייב",גאט פון צארן. ראמאן,,ניו יארק,ל. פ. יובל קאמיטעט,1957,,,,,,1
,"פיינבערג, לייב",גרויס שטאט,,ניו יארק,פרייהייט,1928,,,,,,1
,"פיינבערג, לייב",דער געבענטשטער דור,,ניו יארק,ל. פ. יובל-קאמיטעט,1962,,,,,,1
,"פיינבערג, לייב",דער חרובער דור,,ניו יארק,שור ליטעראטור סטיפענדיע,1967,,,,,,1
,"פיינבערג, לייב",דער פארמשפטער דור,,ניו יארק,ל. פ.,1954,,,,,,1
,"פיינבערג, לייב",יידיש. פאעמע,,ניו יארק,י. ל. פרץ צווייג אין ני,1950,,,,,,1
,"פיינבערג, לייב",ליכט און ברויט,,ניו יארק,פארלאג כאוויירים,1931,,,,,,1
,"פיינבערג, לעאניד",ערב-שטורעם,,ניו יארק,,1926,,,,,,1
,"פיינסטאון, ס",כעמיע.,,ניו יארק,ארבעטער רינג,1920,,,,,,1
,"פיכמאן, יעקב",רעגנבויגן,,ארגענטינע,בעסאראבער לאנדסלייט,1953,,,,,,1
,"פילאווסקי, יעקב",א ייד אויף דער וועלט,,תל אביב,ל. קנאי,1970,,,,,,1
,"פילאווסקי, יעקב",א ייד אויף דער וועלט,,תל אביב,ל. קנאי,1970,,,,,,1
,"פילאווסקי, יעקב",איבער וועגן,,סאנטיאגא,י. פ. יובל-קאמיטעט,1949,,,,,,1
,"פילאווסקי, יעקב",פון טשילע,,סאנטיאגא,יידישער געזעלשאפט,1937,,,,,,1
,"פיליפ, שארל לואי",די מוטער און דאס קינד,,בוענאס איירעס,ג. קאפלאנסקי1,1951,,,,,,1
,"פיליפזאן, ל דר",דער קעניגליכער געהיים-ראט.,,ווארשע,החינוך פארלאג,,,,,,,1
,"פיליפ-מילער, רענע",לענין און גאנדי,,ווארשע,אוואנגארג,1930,,,,,,1
,"פינגער, ווערא",מעמוארען,,ניו יארק,וועקער,1925,,,,,,1
,"פינינבערג, עזרא",זינגעוודיק,,מאסקווע,דער עמעס,1936,,,,,,1
,"פינסקי, ד",דראמען.,,ני - ווארשע,פראגרעס פארלאג,1909,,,,,,1
,"פינסקי, דוד",א פרעמדע נשמה,,ווארשע,,1938,,,,,,1
,"פינסקי, דוד",אויסגעקליבענע שריפטן,,חיפה,,1963,,,,,,1
,"פינסקי, דוד",ברוריה,,ווארשע,,1938,,,,,,1
,"פינסקי, דוד",דער שטומער משיח.,,ניו יארק,מ. גורעוויטש פארלאג,1914,,,,,,1
,"פינסקי, דוד",דראמען.,,ניו יארק,"פ""צ פארלאג",1920,,,,,,1
,"פינסקי, דוד",דראמען.,,ניו יארק,"פ""צ פארלאג",1919,,,,,,1
,"פינסקי, דוד",דראמען.,,ניו יארק,"פ""צ פארלאג",1919,,,,,,1
,"פינסקי, דוד",דראמען.,,ניו יארק,"פ""צ פארלאג",1918,,,,,,1
,"פינסקי, דוד",ווען וועגן צעגייען זיך,,ניו יארק,ציקא,1950,,,,,,1
,"פינסקי, דוד",זרובבל. א היסטארישע ערצעהלונג,,ניו יארק,די אינט. ביבליאטעק פאבלישינג קא,1905,,,,,,1
,"פינסקי, דוד",משיחים. דראמען.,,ווארשע,ד. פ. ביכאר אינק.,,,,,,,1
,"פינסקי, דוד",נייע ערצעהלונגען,,בערלין,פונקען,1923,,,,,,1
,"פינסקי, דוד",ער לעבט!,,ניו יארק,יהואש קרייז,1946,,,,,,1
,"פינסקי, דוד",ערצעהלונגען,,ניו יארק,אינטערנאציאנאלער ביבליאטעק,1910,,,,,,1
,"פינסקי, דוד",ערצעהלונגען. אין צוויי בענד,,ניו יארק,אינ. ביבליאטעק פארלאג,1906,,,,,,1
,"פינסקי, דוד",פיר טראגעדיעס,,קאנאדא - לאנדאן,מלך גראפשטיין,,,,,,,1
,"פינסקי, דוד",פיר טראדעגיעס.,,לאנדאן - קאנאדא,מלך גראפשטיין,,,,,,,1
,"פינסקי, דוד",רייזעבוך. ארץ ישראל,,ווארשע,דוד פינסקער ביכער אינקארפארירט,,,,,,,1
,"פינסקי, דוד",רייזעבוך. ארץ ישראל,,ווארשע,דוד פינסקער ביכער אינקארפארירט,,,,,,,1
,"פינעס, מ. דר - בעל מחשבות (רעד)",די געשיכטע פון דער יודישער ליטעראטור. ביז'ן יאר 1890.,,ווארשע,ב. שימין,1911,,,,,,1
,"פינעס, מ. דר - בעל מחשבות (רעד)",די געשיכטע פון דער יודישער ליטעראטור. ביז'ן יאר 1890.,,ווארשע,ב. שימין,1911,,,,,,1
,"פינעס, מ. דר - בעל מחשבות (רעד)",די געשיכטע פון דער יודישער ליטעראטור. ביז'ן יאר 1890.,,ווארשע,ב. שימין,1911,,,,,,1
,"פינער, י",די פיר צייטען,,תל אביב,י. ל. פרץ,1966,,,,,,1
,"פינער, י",די שעה פון בין-השמשות,,פאריז,אויפסניי,1951,,,,,,1
,"פינער, י",צוויי משפחות,,תל אביב,י. ל. פרץ,1976,,,,,,1
,"פינער, י",צוויי משפחות,,תל אביב,י. ל. פרץ,1983,,,,,,1
,"פינער, י",צוויי משפחות,,תל אביב,י. ל. פרץ,1971,,,,,,1
,"פינער, י.",נאוועלן,,ווארשע,יידיש בוך,,,,,,,1
,"פינקלשטיין, לעא",דארטן און דא,,טאראנטא,גרשון פאמעראנץ,1950,,,,,,1
,"פינקלשטיין, לעא",מגילת פוילן,,בוענאס איירעס,צענטראל-פארבאנד פון פוילישע יידן אין ארגענטינע,1947,,,,,,1
,"פינקלשטיין, לעא",פדיון השם,,טאראנטע,גרשון פאמעראנץ ביבליאטעק,1948,,,,,,1
,"פינקעל, אורי",שאלעם-אלייכעם,,מאסקווע,דער עמעס,1939,,,,,,1
,"פינקעלשטיין, חיים",היינט. א צייטונג ביי יידן.,,תל אביב,י. ל. פרץ,1978,,,,,,1
,"פינקעלשטיין, חיים",היינט. א צייטונג ביי יידן. 1908-1939,,תל אביב,י. ל. פרץ,1978,,,,,,1
,"פינקעלשטיין, חיים","וויזיע, ווארט, און וואר",,בוענאס איירעס,חבריש,1967,,,,,,1
,"פינקעלשטיין, לעא",לשון יידיש און יידישער קיום. עסייען.,,מעקסיקא,שלמה מענדעלסאן פאנד,1954,,,,,,1
,"פינקעלשטיין, נחום",שיר השירים.,,ני - ירושלים,,1929,,,,,,1
,"פיעטרושקא, שמחה",יידישע פאלקס-ענציקלאפעדיע. א-ט,,מאנטרעאל,קענעדער אדלער,1943,,,,,,1
,"פיעטרושקא, שמחה",יידישע פאלקס-ענציקלאפעדיע. י-ת,,מאנטרעאל,קענעדער אדלער,1943,,,,,,1
,"פיעטרושקא, שמחה דר",יידישע פאלקס-ענציקלאפעדיע. א-ט,,ני-מאנטרעאל,גלעד,1949,,,,,,1
,"פיעטרושקא, שמחה דר",יידישע פאלקס-ענציקלאפעדיע. י-ת,,ני-מאנטרעאל,גלעד,1949,,,,,,1
,"פיצאווסקי, יערזשי",דאס לייענען די אשן. לידער,,תל אביב,י. ל. פרץ,1992,,,,,,1
,"פישבין, עקיבא",א יידישער בליק אויף בעטהאוון,,פאריז,,1984,,,,,,1
,"פישבין, עקיבא",אין די טריט פון קינסטלער. מוזיקער און פלאסטיקער.,,ירושלים,,1992,,,,,,1
,"פישמאן, יעקב (רעד) אא",40 יאר פאלקסבינע.,,ניו יארק,ארבעטער רינג,1955,,,,,,1
,"פישמאן, יעקב הערש",היימישע וועגן,,ניו יארק,י. ה. פ. בוך קאמיטעט,1945,,,,,,1
,"פישמאן, יעקב הערש",פריער און שפעטער. דערציילונגען,,בוענאס איירעס,יידבוך,1957,,,,,,1
,"פישמאן, רחל",דערנער נאכן רעגן,,תל אביב,ישראל בוך,1966,,,,,,1
,"פישמאן, רחל",זון איבער אלץ,,תל אביב,י. ל. פרץ,1962,,,,,,1
,"פישמאן, שיקל",שטודיעס וועגן יידן אין פוילן. 1919-1939,,ניו יארק,ייווא,1974,,,,,,1
,"פישער, א. א.",היסטארישע דראמעס.,,בוענאס איירעס,א. א. פישער בוך קאמיטעט,1957,,,,,,1
,"פישער, ליפא",א פריזירער אין לאגער,,תל אביב,המנורה,1975,,,,,,1
,"פישער, ליפא",און דאך דערגרייכט,,תל אביב,נייע צייטונג,1965,,,,,,1
,"פישער, ליפא",און דאך דערגרייכט.,,תל אביב,נייע צייטונג,1985,,,,,,1
,"פלאבער, גוסטאוו",דריי דערציילונגען,,ווארשע,מ. ר. ביבליאטעק,1929,,,,,,1
,פלאטאן,פלאטאנ'ס דיאלאגן.,,ניו יארק,יעקב מילך,1929,,,,,,1
,"פלאטנער, אייזיק",וואס דער טאג דערציילט,,ניו יארק,א. בידערמאן,1930,,,,,,1
,"פלאטקין, חיים",מיט אפענע אויגן,,תל אביב,י. ל. פרץ,1984,,,,,,1
,"פלאטקין, חיים",פון שטעטל ביז נארמאנדיע,,תל אביב,ישראל בוך,1987,,,,,,1
,"פלאטקין, חיים",צעשטערענע קלאנגען,,תל אביב,ישראל בוך,1988,,,,,,1
,פלטאן,פלאטאנס דיאלאגן,,ניו יארק,יעקב מילך,1929,,,,,,1
,"פלינקער, דוד",א הויז אויף גזשיבאוו,,בוענאס איירעס,צענטראל פארבאנד פון פוילישע יידן אין ארגענטינע,1947,,,,,,1
,"פלינקער, דוד",אין שטורעם.,,בוענאס איירעס,צענטראל פארבאנד פון פוילישע יידן אין ארגענטינע,1950,,,,,,1
,"פלינקער, דוד",אין שטורעם.,,בוענאס איירעס,צענטראל פארבאנד פון פוילישע יידן אין ארגענטינע,1950,,,,,,1
,"פלינקער, דוד",נייע צייטן.,,בוענאס איירעס,צענטראל פארבאנד פון פוילישע יידן אין ארגענטינע,1957,,,,,,1
,"פלינקער, דוד",נייע צייטן.,,בוענאס איירעס,צענטראל פארבאנד פון פוילישע יידן אין ארגענטינע,1957,,,,,,1
,"פלינקער, משה",דאס יינגל משה,,תל אביב,י. ל. פרץ,1965,,,,,,1
,"פלעכאנאוו, ג",פון אוטאפיע צו וויסנשאפט.,,ווילנע,טאמטר,1936,,,,,,1
,"פלעכאנאוו, ג. וו.",דער היסטארישער מאטעריאליזם אין זיינע קעגנער,,ווארשע - ני,יאטשקאווסקי פאפולער וויסנשאפטלעכע ביבליאטעק,1930,,,,,,1
